SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME, CENSUS2010POP , ESTIMATESBASE2010 , POPESTIMATE2010 , POPESTIMATE2011 , POPESTIMATE2012 , POPESTIMATE2013 , POPESTIMATE2014 , POPESTIMATE2015 , POPESTIMATE2016 , POPESTIMATE2017 
61,34,25,0,73020,0,0,F,Tinton Falls borough,New Jersey,"  17,892.00 ","  18,030.00 ","  18,034.00 ","  18,063.00 ","  18,037.00 ","  18,016.00 ","  17,946.00 ","  17,877.00 ","  17,836.00 ","  17,789.00 "
71,34,25,73020,73020,0,1,A,Tinton Falls borough,New Jersey,"  17,892.00 ","  18,030.00 ","  18,034.00 ","  18,063.00 ","  18,037.00 ","  18,016.00 ","  17,946.00 ","  17,877.00 ","  17,836.00 ","  17,789.00 "
61,34,25,0,74540,0,0,F,Union Beach borough,New Jersey,"  6,245.00 ","  6,273.00 ","  6,268.00 ","  6,251.00 ","  6,243.00 ","  5,837.00 ","  5,607.00 ","  5,613.00 ","  5,595.00 ","  5,562.00 "
71,34,25,74540,74540,0,1,A,Union Beach borough,New Jersey,"  6,245.00 ","  6,273.00 ","  6,268.00 ","  6,251.00 ","  6,243.00 ","  5,837.00 ","  5,607.00 ","  5,613.00 ","  5,595.00 ","  5,562.00 "
61,34,25,0,74900,0,1,A,Upper Freehold township,New Jersey,"  6,902.00 ","  6,904.00 ","  6,901.00 ","  6,886.00 ","  6,879.00 ","  6,893.00 ","  6,881.00 ","  6,877.00 ","  6,895.00 ","  6,975.00 "
61,34,25,0,76460,0,1,A,Wall township,New Jersey,"  26,164.00 ","  26,168.00 ","  26,167.00 ","  26,117.00 ","  26,081.00 ","  26,070.00 ","  26,006.00 ","  26,014.00 ","  26,038.00 ","  25,981.00 "
61,34,25,0,79310,0,0,F,West Long Branch borough,New Jersey,"  8,097.00 ","  8,084.00 ","  8,079.00 ","  7,974.00 ","  7,989.00 ","  7,978.00 ","  7,861.00 ","  7,971.00 ","  7,976.00 ","  7,972.00 "
71,34,25,79310,79310,0,1,A,West Long Branch borough,New Jersey,"  8,097.00 ","  8,084.00 ","  8,079.00 ","  7,974.00 ","  7,989.00 ","  7,978.00 ","  7,861.00 ","  7,971.00 ","  7,976.00 ","  7,972.00 "
50,34,27,0,0,0,0,A,Morris County,New Jersey,"  492,276.00 ","  492,315.00 ","  492,902.00 ","  495,671.00 ","  497,447.00 ","  498,680.00 ","  498,481.00 ","  498,538.00 ","  498,844.00 ","  499,693.00 "
157,34,27,6610,0,0,0,A,Boonton town,New Jersey,"  8,347.00 ","  8,338.00 ","  8,352.00 ","  8,391.00 ","  8,423.00 ","  8,424.00 ","  8,412.00 ","  8,415.00 ","  8,389.00 ","  8,354.00 "
157,34,27,9040,0,0,0,A,Butler borough,New Jersey,"  7,539.00 ","  7,654.00 ","  7,673.00 ","  7,723.00 ","  7,745.00 ","  7,771.00 ","  7,792.00 ","  7,800.00 ","  7,786.00 ","  7,774.00 "
157,34,27,12100,0,0,0,A,Chatham borough,New Jersey,"  8,962.00 ","  8,987.00 ","  8,995.00 ","  9,027.00 ","  9,038.00 ","  9,052.00 ","  9,039.00 ","  9,008.00 ","  8,985.00 ","  8,928.00 "
157,34,27,12580,0,0,0,A,Chester borough,New Jersey,"  1,649.00 ","  1,648.00 ","  1,649.00 ","  1,661.00 ","  1,665.00 ","  1,669.00 ","  1,672.00 ","  1,669.00 ","  1,668.00 ","  1,665.00 "
157,34,27,18070,0,0,0,A,Dover town,New Jersey,"  18,157.00 ","  18,152.00 ","  18,174.00 ","  18,263.00 ","  18,319.00 ","  18,363.00 ","  18,311.00 ","  18,314.00 ","  18,264.00 ","  18,232.00 "
157,34,27,23910,0,0,0,A,Florham Park borough,New Jersey,"  11,696.00 ","  11,736.00 ","  11,745.00 ","  11,782.00 ","  11,816.00 ","  11,823.00 ","  11,769.00 ","  11,816.00 ","  11,773.00 ","  11,765.00 "
157,34,27,37110,0,0,0,A,Kinnelon borough,New Jersey,"  10,248.00 ","  10,130.00 ","  10,139.00 ","  10,195.00 ","  10,230.00 ","  10,267.00 ","  10,256.00 ","  10,252.00 ","  10,228.00 ","  10,213.00 "
157,34,27,40290,0,0,0,A,Lincoln Park borough,New Jersey,"  10,521.00 ","  10,539.00 ","  10,550.00 ","  10,562.00 ","  10,548.00 ","  10,478.00 ","  10,497.00 ","  10,404.00 ","  10,451.00 ","  10,468.00 "
157,34,27,42510,0,0,0,A,Madison borough,New Jersey,"  15,845.00 ","  15,813.00 ","  15,857.00 ","  15,969.00 ","  16,053.00 ","  16,188.00 ","  16,069.00 ","  16,089.00 ","  16,083.00 ","  16,033.00 "
157,34,27,45330,0,0,0,A,Mendham borough,New Jersey,"  4,981.00 ","  4,991.00 ","  4,998.00 ","  5,020.00 ","  5,032.00 ","  5,026.00 ","  5,012.00 ","  5,000.00 ","  4,991.00 ","  4,978.00 "
157,34,27,48210,0,0,0,A,Morris Plains borough,New Jersey,"  5,532.00 ","  5,528.00 ","  5,533.00 ","  5,545.00 ","  5,601.00 ","  5,612.00 ","  5,608.00 ","  5,608.00 ","  5,595.00 ","  5,581.00 "
157,34,27,48300,0,0,0,A,Morristown town,New Jersey,"  18,411.00 ","  18,357.00 ","  18,405.00 ","  18,513.00 ","  18,574.00 ","  18,638.00 ","  18,630.00 ","  18,644.00 ","  19,086.00 ","  19,037.00 "
157,34,27,48480,0,0,0,A,Mountain Lakes borough,New Jersey,"  4,160.00 ","  4,167.00 ","  4,174.00 ","  4,231.00 ","  4,244.00 ","  4,279.00 ","  4,281.00 ","  4,287.00 ","  4,335.00 ","  4,345.00 "
157,34,27,48690,0,0,0,A,Mount Arlington borough,New Jersey,"  5,050.00 ","  5,034.00 ","  5,038.00 ","  5,069.00 ","  5,142.00 ","  5,166.00 ","  5,243.00 ","  5,273.00 ","  5,460.00 ","  5,868.00 "
157,34,27,50130,0,0,0,A,Netcong borough,New Jersey,"  3,232.00 ","  3,232.00 ","  3,235.00 ","  3,246.00 ","  3,253.00 ","  3,252.00 ","  3,249.00 ","  3,246.00 ","  3,237.00 ","  3,229.00 "
157,34,27,63300,0,0,0,A,Riverdale borough,New Jersey,"  3,559.00 ","  3,561.00 ","  3,573.00 ","  3,905.00 ","  4,091.00 ","  4,191.00 ","  4,271.00 ","  4,267.00 ","  4,257.00 ","  4,247.00 "
157,34,27,64050,0,0,0,A,Rockaway borough,New Jersey,"  6,438.00 ","  6,424.00 ","  6,432.00 ","  6,458.00 ","  6,473.00 ","  6,480.00 ","  6,465.00 ","  6,467.00 ","  6,484.00 ","  6,474.00 "
157,34,27,75890,0,0,0,A,Victory Gardens borough,New Jersey,"  1,520.00 ","  1,516.00 ","  1,517.00 ","  1,523.00 ","  1,527.00 ","  1,529.00 ","  1,526.00 ","  1,525.00 ","  1,520.00 ","  1,516.00 "
157,34,27,80390,0,0,0,A,Wharton borough,New Jersey,"  6,522.00 ","  6,534.00 ","  6,540.00 ","  6,569.00 ","  6,584.00 ","  6,594.00 ","  6,589.00 ","  6,596.00 ","  6,583.00 ","  6,571.00 "
157,34,27,99990,0,0,0,F,Balance of Morris County,New Jersey,"  339,907.00 ","  339,974.00 ","  340,323.00 ","  342,019.00 ","  343,089.00 ","  343,878.00 ","  343,790.00 ","  343,858.00 ","  343,669.00 ","  344,415.00 "
61,34,27,0,6610,0,0,F,Boonton town,New Jersey,"  8,347.00 ","  8,338.00 ","  8,352.00 ","  8,391.00 ","  8,423.00 ","  8,424.00 ","  8,412.00 ","  8,415.00 ","  8,389.00 ","  8,354.00 "
71,34,27,6610,6610,0,1,A,Boonton town,New Jersey,"  8,347.00 ","  8,338.00 ","  8,352.00 ","  8,391.00 ","  8,423.00 ","  8,424.00 ","  8,412.00 ","  8,415.00 ","  8,389.00 ","  8,354.00 "
61,34,27,0,6640,0,1,A,Boonton township,New Jersey,"  4,263.00 ","  4,271.00 ","  4,275.00 ","  4,307.00 ","  4,327.00 ","  4,347.00 ","  4,349.00 ","  4,355.00 ","  4,366.00 ","  4,350.00 "
61,34,27,0,9040,0,0,F,Butler borough,New Jersey,"  7,539.00 ","  7,654.00 ","  7,673.00 ","  7,723.00 ","  7,745.00 ","  7,771.00 ","  7,792.00 ","  7,800.00 ","  7,786.00 ","  7,774.00 "
71,34,27,9040,9040,0,1,A,Butler borough,New Jersey,"  7,539.00 ","  7,654.00 ","  7,673.00 ","  7,723.00 ","  7,745.00 ","  7,771.00 ","  7,792.00 ","  7,800.00 ","  7,786.00 ","  7,774.00 "
61,34,27,0,12100,0,0,F,Chatham borough,New Jersey,"  8,962.00 ","  8,987.00 ","  8,995.00 ","  9,027.00 ","  9,038.00 ","  9,052.00 ","  9,039.00 ","  9,008.00 ","  8,985.00 ","  8,928.00 "
71,34,27,12100,12100,0,1,A,Chatham borough,New Jersey,"  8,962.00 ","  8,987.00 ","  8,995.00 ","  9,027.00 ","  9,038.00 ","  9,052.00 ","  9,039.00 ","  9,008.00 ","  8,985.00 ","  8,928.00 "
61,34,27,0,12130,0,1,A,Chatham township,New Jersey,"  10,452.00 ","  10,416.00 ","  10,433.00 ","  10,476.00 ","  10,514.00 ","  10,567.00 ","  10,557.00 ","  10,527.00 ","  10,475.00 ","  10,435.00 "
61,34,27,0,12580,0,0,F,Chester borough,New Jersey,"  1,649.00 ","  1,648.00 ","  1,649.00 ","  1,661.00 ","  1,665.00 ","  1,669.00 ","  1,672.00 ","  1,669.00 ","  1,668.00 ","  1,665.00 "
71,34,27,12580,12580,0,1,A,Chester borough,New Jersey,"  1,649.00 ","  1,648.00 ","  1,649.00 ","  1,661.00 ","  1,665.00 ","  1,669.00 ","  1,672.00 ","  1,669.00 ","  1,668.00 ","  1,665.00 "
61,34,27,0,12610,0,1,A,Chester township,New Jersey,"  7,838.00 ","  7,856.00 ","  7,871.00 ","  7,918.00 ","  7,936.00 ","  7,951.00 ","  7,940.00 ","  7,941.00 ","  7,927.00 ","  7,915.00 "
61,34,27,0,17650,0,1,A,Denville township,New Jersey,"  16,635.00 ","  16,679.00 ","  16,691.00 ","  16,754.00 ","  16,822.00 ","  16,843.00 ","  16,806.00 ","  16,783.00 ","  16,749.00 ","  16,941.00 "
61,34,27,0,18070,0,0,F,Dover town,New Jersey,"  18,157.00 ","  18,152.00 ","  18,174.00 ","  18,263.00 ","  18,319.00 ","  18,363.00 ","  18,311.00 ","  18,314.00 ","  18,264.00 ","  18,232.00 "
71,34,27,18070,18070,0,1,A,Dover town,New Jersey,"  18,157.00 ","  18,152.00 ","  18,174.00 ","  18,263.00 ","  18,319.00 ","  18,363.00 ","  18,311.00 ","  18,314.00 ","  18,264.00 ","  18,232.00 "
61,34,27,0,19210,0,1,A,East Hanover township,New Jersey,"  11,157.00 ","  11,155.00 ","  11,168.00 ","  11,216.00 ","  11,242.00 ","  11,252.00 ","  11,242.00 ","  11,245.00 ","  11,238.00 ","  11,234.00 "
61,34,27,0,23910,0,0,F,Florham Park borough,New Jersey,"  11,696.00 ","  11,736.00 ","  11,745.00 ","  11,782.00 ","  11,816.00 ","  11,823.00 ","  11,769.00 ","  11,816.00 ","  11,773.00 ","  11,765.00 "
71,34,27,23910,23910,0,1,A,Florham Park borough,New Jersey,"  11,696.00 ","  11,736.00 ","  11,745.00 ","  11,782.00 ","  11,816.00 ","  11,823.00 ","  11,769.00 ","  11,816.00 ","  11,773.00 ","  11,765.00 "
61,34,27,0,29550,0,1,A,Hanover township,New Jersey,"  13,712.00 ","  13,722.00 ","  13,776.00 ","  13,982.00 ","  14,041.00 ","  14,097.00 ","  14,330.00 ","  14,389.00 ","  14,700.00 ","  14,661.00 "
61,34,27,0,29700,0,1,A,Harding township,New Jersey,"  3,838.00 ","  3,819.00 ","  3,829.00 ","  3,848.00 ","  3,881.00 ","  3,887.00 ","  3,888.00 ","  3,889.00 ","  3,871.00 ","  3,873.00 "
61,34,27,0,34980,0,1,A,Jefferson township,New Jersey,"  21,314.00 ","  21,313.00 ","  21,334.00 ","  21,424.00 ","  21,480.00 ","  21,509.00 ","  21,469.00 ","  21,451.00 ","  21,422.00 ","  21,368.00 "
61,34,27,0,37110,0,0,F,Kinnelon borough,New Jersey,"  10,248.00 ","  10,130.00 ","  10,139.00 ","  10,195.00 ","  10,230.00 ","  10,267.00 ","  10,256.00 ","  10,252.00 ","  10,228.00 ","  10,213.00 "
71,34,27,37110,37110,0,1,A,Kinnelon borough,New Jersey,"  10,248.00 ","  10,130.00 ","  10,139.00 ","  10,195.00 ","  10,230.00 ","  10,267.00 ","  10,256.00 ","  10,252.00 ","  10,228.00 ","  10,213.00 "
61,34,27,0,40290,0,0,F,Lincoln Park borough,New Jersey,"  10,521.00 ","  10,539.00 ","  10,550.00 ","  10,562.00 ","  10,548.00 ","  10,478.00 ","  10,497.00 ","  10,404.00 ","  10,451.00 ","  10,468.00 "
71,34,27,40290,40290,0,1,A,Lincoln Park borough,New Jersey,"  10,521.00 ","  10,539.00 ","  10,550.00 ","  10,562.00 ","  10,548.00 ","  10,478.00 ","  10,497.00 ","  10,404.00 ","  10,451.00 ","  10,468.00 "
61,34,27,0,41362,0,1,A,Long Hill township,New Jersey,"  8,702.00 ","  8,715.00 ","  8,720.00 ","  8,761.00 ","  8,776.00 ","  8,794.00 ","  8,785.00 ","  8,773.00 ","  8,750.00 ","  8,711.00 "
61,34,27,0,42510,0,0,F,Madison borough,New Jersey,"  15,845.00 ","  15,813.00 ","  15,857.00 ","  15,969.00 ","  16,053.00 ","  16,188.00 ","  16,069.00 ","  16,089.00 ","  16,083.00 ","  16,033.00 "
71,34,27,42510,42510,0,1,A,Madison borough,New Jersey,"  15,845.00 ","  15,813.00 ","  15,857.00 ","  15,969.00 ","  16,053.00 ","  16,188.00 ","  16,069.00 ","  16,089.00 ","  16,083.00 ","  16,033.00 "
61,34,27,0,45330,0,0,F,Mendham borough,New Jersey,"  4,981.00 ","  4,991.00 ","  4,998.00 ","  5,020.00 ","  5,032.00 ","  5,026.00 ","  5,012.00 ","  5,000.00 ","  4,991.00 ","  4,978.00 "
71,34,27,45330,45330,0,1,A,Mendham borough,New Jersey,"  4,981.00 ","  4,991.00 ","  4,998.00 ","  5,020.00 ","  5,032.00 ","  5,026.00 ","  5,012.00 ","  5,000.00 ","  4,991.00 ","  4,978.00 "
61,34,27,0,45360,0,1,A,Mendham township,New Jersey,"  5,869.00 ","  5,878.00 ","  5,883.00 ","  5,901.00 ","  5,915.00 ","  5,904.00 ","  5,891.00 ","  5,886.00 ","  5,866.00 ","  5,845.00 "
61,34,27,0,46860,0,1,A,Mine Hill township,New Jersey,"  3,651.00 ","  3,645.00 ","  3,648.00 ","  3,663.00 ","  3,674.00 ","  3,678.00 ","  3,654.00 ","  3,573.00 ","  3,603.00 ","  3,593.00 "
61,34,27,0,47670,0,1,A,Montville township,New Jersey,"  21,528.00 ","  21,505.00 ","  21,526.00 ","  21,623.00 ","  21,677.00 ","  21,735.00 ","  21,770.00 ","  21,786.00 ","  21,718.00 ","  21,681.00 "
61,34,27,0,48090,0,1,A,Morris township,New Jersey,"  22,306.00 ","  22,388.00 ","  22,406.00 ","  22,482.00 ","  22,515.00 ","  22,517.00 ","  22,452.00 ","  22,537.00 ","  22,589.00 ","  22,489.00 "
61,34,27,0,48210,0,0,F,Morris Plains borough,New Jersey,"  5,532.00 ","  5,528.00 ","  5,533.00 ","  5,545.00 ","  5,601.00 ","  5,612.00 ","  5,608.00 ","  5,608.00 ","  5,595.00 ","  5,581.00 "
71,34,27,48210,48210,0,1,A,Morris Plains borough,New Jersey,"  5,532.00 ","  5,528.00 ","  5,533.00 ","  5,545.00 ","  5,601.00 ","  5,612.00 ","  5,608.00 ","  5,608.00 ","  5,595.00 ","  5,581.00 "
61,34,27,0,48300,0,0,F,Morristown town,New Jersey,"  18,411.00 ","  18,357.00 ","  18,405.00 ","  18,513.00 ","  18,574.00 ","  18,638.00 ","  18,630.00 ","  18,644.00 ","  19,086.00 ","  19,037.00 "
71,34,27,48300,48300,0,1,A,Morristown town,New Jersey,"  18,411.00 ","  18,357.00 ","  18,405.00 ","  18,513.00 ","  18,574.00 ","  18,638.00 ","  18,630.00 ","  18,644.00 ","  19,086.00 ","  19,037.00 "
61,34,27,0,48480,0,0,F,Mountain Lakes borough,New Jersey,"  4,160.00 ","  4,167.00 ","  4,174.00 ","  4,231.00 ","  4,244.00 ","  4,279.00 ","  4,281.00 ","  4,287.00 ","  4,335.00 ","  4,345.00 "
71,34,27,48480,48480,0,1,A,Mountain Lakes borough,New Jersey,"  4,160.00 ","  4,167.00 ","  4,174.00 ","  4,231.00 ","  4,244.00 ","  4,279.00 ","  4,281.00 ","  4,287.00 ","  4,335.00 ","  4,345.00 "
61,34,27,0,48690,0,0,F,Mount Arlington borough,New Jersey,"  5,050.00 ","  5,034.00 ","  5,038.00 ","  5,069.00 ","  5,142.00 ","  5,166.00 ","  5,243.00 ","  5,273.00 ","  5,460.00 ","  5,868.00 "
71,34,27,48690,48690,0,1,A,Mount Arlington borough,New Jersey,"  5,050.00 ","  5,034.00 ","  5,038.00 ","  5,069.00 ","  5,142.00 ","  5,166.00 ","  5,243.00 ","  5,273.00 ","  5,460.00 ","  5,868.00 "
61,34,27,0,49080,0,1,A,Mount Olive township,New Jersey,"  28,117.00 ","  28,156.00 ","  28,183.00 ","  28,364.00 ","  28,542.00 ","  28,718.00 ","  28,866.00 ","  29,043.00 ","  29,155.00 ","  29,253.00 "
61,34,27,0,50130,0,0,F,Netcong borough,New Jersey,"  3,232.00 ","  3,232.00 ","  3,235.00 ","  3,246.00 ","  3,253.00 ","  3,252.00 ","  3,249.00 ","  3,246.00 ","  3,237.00 ","  3,229.00 "
71,34,27,50130,50130,0,1,A,Netcong borough,New Jersey,"  3,232.00 ","  3,232.00 ","  3,235.00 ","  3,246.00 ","  3,253.00 ","  3,252.00 ","  3,249.00 ","  3,246.00 ","  3,237.00 ","  3,229.00 "
61,34,27,0,56460,0,1,A,Parsippany-Troy Hills township,New Jersey,"  53,238.00 ","  53,183.00 ","  53,239.00 ","  53,447.00 ","  53,594.00 ","  53,681.00 ","  53,544.00 ","  53,476.00 ","  53,278.00 ","  53,201.00 "
61,34,27,0,58110,0,1,A,Pequannock township,New Jersey,"  15,540.00 ","  15,542.00 ","  15,521.00 ","  15,541.00 ","  15,551.00 ","  15,590.00 ","  15,536.00 ","  15,476.00 ","  15,439.00 ","  15,410.00 "
61,34,27,0,61890,0,1,A,Randolph township,New Jersey,"  25,734.00 ","  25,705.00 ","  25,722.00 ","  25,822.00 ","  25,892.00 ","  25,954.00 ","  25,964.00 ","  25,920.00 ","  25,848.00 ","  25,893.00 "
61,34,27,0,63300,0,0,F,Riverdale borough,New Jersey,"  3,559.00 ","  3,561.00 ","  3,573.00 ","  3,905.00 ","  4,091.00 ","  4,191.00 ","  4,271.00 ","  4,267.00 ","  4,257.00 ","  4,247.00 "
71,34,27,63300,63300,0,1,A,Riverdale borough,New Jersey,"  3,559.00 ","  3,561.00 ","  3,573.00 ","  3,905.00 ","  4,091.00 ","  4,191.00 ","  4,271.00 ","  4,267.00 ","  4,257.00 ","  4,247.00 "
61,34,27,0,64050,0,0,F,Rockaway borough,New Jersey,"  6,438.00 ","  6,424.00 ","  6,432.00 ","  6,458.00 ","  6,473.00 ","  6,480.00 ","  6,465.00 ","  6,467.00 ","  6,484.00 ","  6,474.00 "
71,34,27,64050,64050,0,1,A,Rockaway borough,New Jersey,"  6,438.00 ","  6,424.00 ","  6,432.00 ","  6,458.00 ","  6,473.00 ","  6,480.00 ","  6,465.00 ","  6,467.00 ","  6,484.00 ","  6,474.00 "
61,34,27,0,64080,0,1,A,Rockaway township,New Jersey,"  24,156.00 ","  24,154.00 ","  24,173.00 ","  24,385.00 ","  24,451.00 ","  24,573.00 ","  24,536.00 ","  24,622.00 ","  24,573.00 ","  25,494.00 "
61,34,27,0,64980,0,1,A,Roxbury township,New Jersey,"  23,324.00 ","  23,331.00 ","  23,359.00 ","  23,449.00 ","  23,518.00 ","  23,550.00 ","  23,504.00 ","  23,469.00 ","  23,392.00 ","  23,342.00 "
61,34,27,0,75890,0,0,F,Victory Gardens borough,New Jersey,"  1,520.00 ","  1,516.00 ","  1,517.00 ","  1,523.00 ","  1,527.00 ","  1,529.00 ","  1,526.00 ","  1,525.00 ","  1,520.00 ","  1,516.00 "
71,34,27,75890,75890,0,1,A,Victory Gardens borough,New Jersey,"  1,520.00 ","  1,516.00 ","  1,517.00 ","  1,523.00 ","  1,527.00 ","  1,529.00 ","  1,526.00 ","  1,525.00 ","  1,520.00 ","  1,516.00 "
61,34,27,0,77240,0,1,A,Washington township,New Jersey,"  18,533.00 ","  18,541.00 ","  18,566.00 ","  18,656.00 ","  18,741.00 ","  18,731.00 ","  18,707.00 ","  18,717.00 ","  18,710.00 ","  18,726.00 "
61,34,27,0,80390,0,0,F,Wharton borough,New Jersey,"  6,522.00 ","  6,534.00 ","  6,540.00 ","  6,569.00 ","  6,584.00 ","  6,594.00 ","  6,589.00 ","  6,596.00 ","  6,583.00 ","  6,571.00 "
71,34,27,80390,80390,0,1,A,Wharton borough,New Jersey,"  6,522.00 ","  6,534.00 ","  6,540.00 ","  6,569.00 ","  6,584.00 ","  6,594.00 ","  6,589.00 ","  6,596.00 ","  6,583.00 ","  6,571.00 "
50,34,29,0,0,0,0,A,Ocean County,New Jersey,"  576,567.00 ","  576,548.00 ","  577,621.00 ","  579,162.00 ","  580,589.00 ","  583,090.00 ","  585,810.00 ","  588,707.00 ","  592,944.00 ","  597,943.00 "
157,34,29,3130,0,0,0,A,Barnegat Light borough,New Jersey,  574.00 ,  586.00 ,  587.00 ,  583.00 ,  583.00 ,  581.00 ,  584.00 ,  588.00 ,  583.00 ,  587.00 
157,34,29,3520,0,0,0,A,Bay Head borough,New Jersey,  968.00 ,  974.00 ,  974.00 ,  976.00 ,  972.00 ,  972.00 ,  977.00 ,  978.00 ,  979.00 ,  981.00 
157,34,29,3940,0,0,0,A,Beach Haven borough,New Jersey,"  1,170.00 ","  1,170.00 ","  1,172.00 ","  1,171.00 ","  1,168.00 ","  1,166.00 ","  1,168.00 ","  1,170.00 ","  1,174.00 ","  1,182.00 "
157,34,29,4180,0,0,0,A,Beachwood borough,New Jersey,"  11,045.00 ","  11,042.00 ","  11,053.00 ","  11,062.00 ","  11,036.00 ","  11,106.00 ","  11,199.00 ","  11,211.00 ","  11,205.00 ","  11,248.00 "
157,34,29,30390,0,0,0,A,Harvey Cedars borough,New Jersey,  337.00 ,  340.00 ,  340.00 ,  340.00 ,  340.00 ,  341.00 ,  342.00 ,  341.00 ,  340.00 ,  342.00 
157,34,29,34530,0,0,0,A,Island Heights borough,New Jersey,"  1,673.00 ","  1,644.00 ","  1,642.00 ","  1,639.00 ","  1,634.00 ","  1,635.00 ","  1,648.00 ","  1,642.00 ","  1,649.00 ","  1,667.00 "
157,34,29,37770,0,0,0,A,Lakehurst borough,New Jersey,"  2,654.00 ","  2,654.00 ","  2,655.00 ","  2,653.00 ","  2,646.00 ","  2,658.00 ","  2,693.00 ","  2,694.00 ","  2,691.00 ","  2,697.00 "
157,34,29,39390,0,0,0,A,Lavallette borough,New Jersey,"  1,875.00 ","  1,875.00 ","  1,878.00 ","  1,874.00 ","  1,870.00 ","  1,848.00 ","  1,800.00 ","  1,807.00 ","  1,834.00 ","  1,849.00 "
157,34,29,43380,0,0,0,A,Mantoloking borough,New Jersey,  296.00 ,  294.00 ,  294.00 ,  291.00 ,  290.00 ,  259.00 ,  254.00 ,  250.00 ,  252.00 ,  257.00 
157,34,29,54450,0,0,0,A,Ocean Gate borough,New Jersey,"  2,011.00 ","  2,003.00 ","  2,000.00 ","  2,007.00 ","  2,000.00 ","  1,995.00 ","  1,999.00 ","  1,997.00 ","  2,010.00 ","  2,021.00 "
157,34,29,58590,0,0,0,A,Pine Beach borough,New Jersey,"  2,127.00 ","  2,130.00 ","  2,135.00 ","  2,136.00 ","  2,126.00 ","  2,135.00 ","  2,150.00 ","  2,153.00 ","  2,153.00 ","  2,168.00 "
157,34,29,59880,0,0,0,A,Point Pleasant borough,New Jersey,"  18,392.00 ","  18,373.00 ","  18,390.00 ","  18,385.00 ","  18,357.00 ","  18,412.00 ","  18,482.00 ","  18,504.00 ","  18,560.00 ","  18,651.00 "
157,34,29,59910,0,0,0,A,Point Pleasant Beach borough,New Jersey,"  4,665.00 ","  4,685.00 ","  4,685.00 ","  4,673.00 ","  4,660.00 ","  4,623.00 ","  4,586.00 ","  4,572.00 ","  4,549.00 ","  4,544.00 "
157,34,29,66450,0,0,0,A,Seaside Heights borough,New Jersey,"  2,887.00 ","  2,887.00 ","  2,887.00 ","  2,885.00 ","  2,877.00 ","  2,885.00 ","  2,893.00 ","  2,892.00 ","  2,898.00 ","  2,903.00 "
157,34,29,66480,0,0,0,A,Seaside Park borough,New Jersey,"  1,579.00 ","  1,581.00 ","  1,581.00 ","  1,580.00 ","  1,576.00 ","  1,577.00 ","  1,567.00 ","  1,553.00 ","  1,553.00 ","  1,549.00 "
157,34,29,67110,0,0,0,A,Ship Bottom borough,New Jersey,"  1,156.00 ","  1,147.00 ","  1,148.00 ","  1,147.00 ","  1,142.00 ","  1,139.00 ","  1,125.00 ","  1,129.00 ","  1,140.00 ","  1,143.00 "
157,34,29,69510,0,0,0,A,South Toms River borough,New Jersey,"  3,684.00 ","  3,685.00 ","  3,686.00 ","  3,686.00 ","  3,677.00 ","  3,693.00 ","  3,711.00 ","  3,737.00 ","  3,764.00 ","  3,772.00 "
157,34,29,71640,0,0,0,A,Surf City borough,New Jersey,"  1,205.00 ","  1,180.00 ","  1,180.00 ","  1,180.00 ","  1,174.00 ","  1,175.00 ","  1,175.00 ","  1,179.00 ","  1,179.00 ","  1,187.00 "
157,34,29,74210,0,0,0,A,Tuckerton borough,New Jersey,"  3,347.00 ","  3,348.00 ","  3,351.00 ","  3,348.00 ","  3,344.00 ","  3,358.00 ","  3,378.00 ","  3,378.00 ","  3,379.00 ","  3,372.00 "
157,34,29,99990,0,0,0,F,Balance of Ocean County,New Jersey,"  514,922.00 ","  514,950.00 ","  515,983.00 ","  517,546.00 ","  519,117.00 ","  521,532.00 ","  524,079.00 ","  526,932.00 ","  531,052.00 ","  535,823.00 "
61,34,29,0,3050,0,1,A,Barnegat township,New Jersey,"  20,936.00 ","  20,933.00 ","  21,055.00 ","  21,228.00 ","  21,266.00 ","  21,536.00 ","  21,991.00 ","  22,105.00 ","  22,286.00 ","  22,783.00 "
61,34,29,0,3130,0,0,F,Barnegat Light borough,New Jersey,  574.00 ,  586.00 ,  587.00 ,  583.00 ,  583.00 ,  581.00 ,  584.00 ,  588.00 ,  583.00 ,  587.00 
71,34,29,3130,3130,0,1,A,Barnegat Light borough,New Jersey,  574.00 ,  586.00 ,  587.00 ,  583.00 ,  583.00 ,  581.00 ,  584.00 ,  588.00 ,  583.00 ,  587.00 
61,34,29,0,3520,0,0,F,Bay Head borough,New Jersey,  968.00 ,  974.00 ,  974.00 ,  976.00 ,  972.00 ,  972.00 ,  977.00 ,  978.00 ,  979.00 ,  981.00 
71,34,29,3520,3520,0,1,A,Bay Head borough,New Jersey,  968.00 ,  974.00 ,  974.00 ,  976.00 ,  972.00 ,  972.00 ,  977.00 ,  978.00 ,  979.00 ,  981.00 
61,34,29,0,3940,0,0,F,Beach Haven borough,New Jersey,"  1,170.00 ","  1,170.00 ","  1,172.00 ","  1,171.00 ","  1,168.00 ","  1,166.00 ","  1,168.00 ","  1,170.00 ","  1,174.00 ","  1,182.00 "
